game_id,final_score_margin,winning_team
21100629,4,home
21100630,10,home
21100631,0,away
21100632,20,home
21100633,11,home
21100634,-12,away
21100635,9,home
21100636,14,home
21100637,-2,away
21100638,-10,away
21100639,5,home
21100640,-13,away
21100641,0,away
21100642,-4,away
21100643,-6,away
21100644,16,home
21100645,15,home
21100646,14,home
21100647,-11,away
21100648,0,away
21100649,-9,away
21100650,8,home
21100651,25,home
21100652,5,home
21100653,-22,away
21100654,4,home
21100655,4,home
21100656,-14,away
21100657,-8,away
21100658,9,home
21100659,7,home
21100660,7,home
21100661,0,away
21100662,-16,away
21100663,0,away
21100664,5,home
21100665,16,home
21100666,10,home
21100667,13,home
21100668,16,home
21100669,-4,away
21100670,-25,away
21100671,-5,away
21100672,-3,away
21100673,-26,away
21100674,-17,away
21100675,-4,away
21100676,13,home
21100677,19,home
21100678,4,home
21100679,3,home
21100680,7,home
21100681,9,home
21100682,-29,away
21100683,-12,away
21100684,-3,away
21100685,10,home
21100686,-19,away
21100687,0,away
21100688,-9,away
21100689,23,home
21100690,16,home
21100691,1,home
21100692,-16,away
21100693,-2,away
21100694,-9,away
21100695,7,home
21100696,26,home
21100697,-1,away
21100698,4,home
21100699,17,home
21100700,-20,away
21100701,13,home
21100702,-2,away
21100703,9,home
21100704,-15,away
21100705,13,home
21100706,0,away
21100707,17,home
21100708,19,home
21100709,7,home
21100710,16,home
21100711,-3,away
21100712,13,home
21100713,22,home
21100714,0,away
21100715,-3,away
21100716,0,away
21100717,-21,away
21100718,3,home
21100719,-25,away
21100720,17,home
21100721,12,home
21100722,0,away
21100723,17,home
21100724,16,home
21100725,3,home
21100726,-6,away
21100727,-16,away
21100728,-2,away
21100729,-7,away
21100730,15,home
21100731,-21,away
21100732,9,home
21100733,-17,away
21100734,0,away
21100735,12,home
21100736,18,home
21100737,7,home
21100738,7,home
21100739,9,home
21100740,-7,away
21100741,-14,away
21100742,-3,away
21100743,9,home
21100744,22,home
21100745,-5,away
21100746,-12,away
21100747,12,home
21100748,16,home
21100749,-21,away
21100750,-5,away
21100751,17,home
21100752,-15,away
21100753,4,home
21100754,21,home
21100755,6,home
21100756,-9,away
21100757,-12,away
21100758,21,home
21100759,-11,away
21100760,10,home
21100761,-37,away
21100762,-2,away
21100763,12,home
21100764,9,home
21100765,-21,away
21100766,-1,away
21100767,1,home
21100768,-2,away
21100769,3,home
21100770,16,home
21100771,5,home
21100772,0,away
21100773,-4,away
21100774,9,home
21100775,-12,away
21100776,9,home
21100777,14,home
21100778,19,home
21100779,7,home
21100780,-3,away
21100781,0,away
21100782,17,home
21100783,13,home
21100784,8,home
21100785,-14,away
21100786,-6,away
21100787,-6,away
21100788,-19,away
21100789,8,home
21100790,-5,away
21100791,5,home
21100792,-35,away
21100793,8,home
21100794,6,home
21100795,7,home
21100796,4,home
21100797,-9,away
21100798,4,home
21100799,-21,away
21100800,-13,away
21100801,-1,away
21100802,27,home
21100803,5,home
21100804,9,home
21100805,2,home
21100806,-3,away
21100807,10,home
21100808,-2,away
21100809,13,home
21100810,-5,away
21100811,-16,away
21100812,5,home
21100813,7,home
21100814,-8,away
21100815,5,home
21100816,-4,away
21100817,12,home
21100818,5,home
21100819,-15,away
21100820,5,home
21100821,0,away
21100822,25,home
21100823,6,home
21100824,6,home
21100825,-5,away
21100826,-20,away
21100827,-14,away
21100828,-6,away
21100829,5,home
21100830,9,home
21100831,22,home
21100832,20,home
21100833,15,home
21100834,15,home
21100835,0,away
21100836,24,home
21100837,0,away
21100838,23,home
21100839,10,home
21100840,16,home
21100841,-17,away
21100842,-28,away
21100843,30,home
21100844,5,home
21100845,-20,away
21100846,9,home
21100847,-2,away
21100848,-24,away
21100849,39,home
21100850,7,home
21100851,-5,away
21100852,8,home
21100853,-8,away
21100854,13,home
21100855,-19,away
21100856,10,home
21100857,12,home
21100858,-18,away
21100859,0,away
21100860,0,away
21100861,-4,away
21100862,11,home
21100863,9,home
21100864,-12,away
21100865,-2,away
21100866,-14,away
21100867,6,home
21100868,8,home
21100869,-24,away
21100870,0,away
21100871,-13,away
21100872,10,home
21100873,-9,away
21100874,5,home
21100875,-6,away
21100876,-28,away
21100877,19,home
21100878,38,home
21100879,23,home
21100880,-16,away
21100881,11,home
21100882,-7,away
21100883,26,home
21100884,6,home
21100885,-3,away
21100886,8,home
21100887,-9,away
21100888,-12,away
21100889,5,home
21100890,-5,away
21100891,-6,away
21100892,14,home
21100893,-8,away
21100894,0,away
21100895,-12,away
21100896,-16,away
21100897,0,away
21100898,-16,away
21100899,1,home
21100900,13,home
21100901,15,home
21100902,-22,away
21100903,-8,away
21100904,13,home
21100905,23,home
21100906,-3,away
21100907,-3,away
21100908,-3,away
21100909,0,away
21100910,18,home
21100911,15,home
21100912,-21,away
21100913,-5,away
21100914,39,home
21100915,8,home
21100916,-7,away
21100917,-21,away
21100918,9,home
21100919,-32,away
21100920,-16,away
21100921,-9,away
21100922,32,home
21100923,24,home
21100924,4,home
21100925,12,home
21100926,7,home
21100927,-6,away
21100928,-12,away
21100929,-25,away
21100930,-21,away
21100931,-12,away
21100932,9,home
21100933,-11,away
21100934,11,home
21100935,0,away
21100936,3,home
21100937,-5,away
21100938,5,home
21100939,8,home
21100940,10,home
21100941,24,home
21100942,-11,away
21100943,-11,away
21100944,0,away
21100945,-2,away
21100946,10,home
21100947,4,home
21100948,3,home
21100949,11,home
21100950,0,away
21100951,-1,away
21100952,0,away
21100953,-26,away
21100954,9,home
21100955,3,home
21100956,16,home
21100957,-5,away
21100958,27,home
21100959,9,home
21100960,28,home
21100961,6,home
21100962,-18,away
21100963,6,home
21100964,8,home
21100965,35,home
21100966,7,home
21100967,12,home
21100968,8,home
21100969,12,home
21100970,-2,away
21100971,7,home
21100972,-11,away
21100973,-5,away
21100974,6,home
21100975,-5,away
21100976,-5,away
21100977,-4,away
21100978,22,home
21100979,13,home
21100980,31,home
21100981,34,home
21100982,-20,away
21100983,17,home
21100984,32,home
21100985,12,home
21100986,7,home
21100987,-29,away
21100988,2,home
21100989,17,home
21100990,-6,away
21200001,10,home
21200002,13,home
21200003,-8,away
21200004,-2,away
21200005,9,home
21200006,-9,away
21200007,6,home
21200008,-4,away
21200009,19,home
21200010,-2,away
21200011,9,home
21200012,10,home
21200013,0,away
21200014,2,home
21200015,1,home
21200016,13,home
21200017,-11,away
21200018,-7,away
21200019,-29,away
21200020,20,home
21200021,2,home
21200022,14,home
21200023,12,home
21200024,3,home
21200025,-10,away
21200026,-10,away
21200027,-3,away
21200028,0,away
21200029,7,home
21200030,3,home
21200031,-7,away
21200032,0,away
21200033,3,home
21200034,27,home
21200035,10,home
21200036,-4,away
21200037,16,home
21200038,19,home
21200039,21,home
21200040,-9,away
21200041,29,home
21200042,-22,away
21200043,-11,away
21200044,25,home
21200045,9,home
21200046,23,home
21200047,22,home
21200048,2,home
21200049,-7,away
21200050,6,home
21200051,20,home
21200052,12,home
21200053,-7,away
21200054,0,away
21200055,3,home
21200056,30,home
21200057,-18,away
21200058,-15,away
21200059,-6,away
21200060,15,home
21200061,5,home
21200062,9,home
21200063,2,home
21200064,22,home
21200065,10,home
21200066,-6,away
21200067,-13,away
21200068,-10,away
21200069,-39,away
21200070,-6,away
21200071,10,home
21200072,-6,away
21200073,8,home
21200074,8,home
21200075,11,home
21200076,2,home
21200077,2,home
21200078,-11,away
21200079,20,home
21200080,24,home
21200081,-10,away
21200082,4,home
21200083,0,away
21200084,7,home
21200085,14,home
21200086,-4,away
21200087,13,home
21200088,-3,away
21200089,0,away
21200090,8,home
21200091,13,home
21200092,18,home
21200093,15,home
21200094,13,home
21200095,0,away
21200096,-9,away
21200097,-2,away
21200098,-6,away
21200099,-3,away
21200100,-8,away
21200101,10,home
21200102,-8,away
21200103,16,home
21200104,-10,away
21200105,-2,away
21200106,13,home
21200107,-17,away
21200108,-2,away
21200109,-18,away
21200110,5,home
21200111,14,home
21200112,4,home
21200113,-10,away
21200114,-2,away
21200115,6,home
21200116,0,away
21200117,7,home
21200118,4,home
21200119,5,home
21200120,-4,away
21200121,-5,away
21200122,6,home
21200123,-4,away
21200124,20,home
21200125,-15,away
21200126,-8,away
21200127,10,home
21200128,-16,away
21200129,0,away
21200130,12,home
21200131,18,home
21200132,21,home
21200133,-7,away
21200134,-7,away
21200135,-8,away
21200136,4,home
21200137,26,home
21200138,-9,away
21200139,12,home
21200140,11,home
21200141,7,home
21200142,-9,away
21200143,10,home
21200144,20,home
21200145,8,home
21200146,11,home
21200147,-7,away
21200148,4,home
21200149,9,home
21200150,-5,away
21200151,0,away
21200152,-5,away
21200153,11,home
21200154,8,home
21200155,-22,away
21200156,5,home
21200157,1,home
21200158,16,home
21200159,9,home
21200160,0,away
21200161,-12,away
21200162,0,away
21200163,0,away
21200164,0,away
21200165,4,home
21200166,-7,away
21200167,3,home
21200168,27,home
21200169,16,home
21200170,9,home
21200171,-10,away
21200172,4,home
21200173,8,home
21200174,10,home
21200175,1,home
21200176,-7,away
21200177,8,home
21200178,28,home
21200179,11,home
21200180,2,home
21200181,0,away
21200182,8,home
21200183,0,away
21200184,0,away
21200185,11,home
21200186,2,home
21200187,-26,away
21200188,-7,away
21200189,11,home
21200190,11,home
21200191,0,away
21200192,21,home
21200193,13,home
21200194,3,home
21200195,0,away
21200196,18,home
21200197,-26,away
21200198,7,home
21200199,-1,away
21200200,6,home
21200201,45,home
21200202,2,home
21200203,-7,away
21200204,2,home
21200205,-13,away
21200206,16,home
21200207,-8,away
21200208,-2,away
21200209,2,home
21200210,-21,away
21200211,-12,away
21200212,3,home
21200213,40,home
21200214,23,home
21200215,-14,away
21200216,21,home
21200217,-12,away
21200218,22,home
21200219,6,home
21200220,5,home
21200221,1,home
21200222,4,home
21200223,-6,away
21200224,-12,away
21200225,18,home
21200226,21,home
21200227,-2,away
21200228,12,home
21200229,12,home
21200230,10,home
21200231,-5,away
21200232,19,home
21200233,13,home
21200234,0,away
21200235,5,home
21200236,-21,away
21200237,8,home
21200238,3,home
21200239,0,away
21200240,15,home
21200241,35,home
21200242,11,home
21200243,7,home
21200244,-10,away
21200245,0,away
21200246,10,home
21200247,21,home
21200248,3,home
21200249,-1,away
21200250,-8,away
21200251,-17,away
21200252,4,home
21200253,-6,away
21200254,-4,away
21200255,0,away
21200256,2,home
21200257,-2,away
21200258,7,home
21200259,10,home
21200260,4,home
21200261,-7,away
21200262,-10,away
21200263,-16,away
21200264,11,home
21200265,6,home
21200266,7,home
21200267,22,home
21200268,-20,away
21200269,-3,away
21200270,0,away
21200271,-3,away
21200272,-7,away
21200273,9,home
21200274,-4,away
21200275,-7,away
21200276,18,home
21200277,15,home
21200278,22,home
21200279,32,home
21200280,6,home
21200281,9,home
21200282,18,home
21200283,-4,away
21200284,-30,away
21200285,13,home
21200286,16,home
21200287,-7,away
21200288,8,home
21200289,-10,away
21200290,-7,away
21200291,-19,away
21200292,19,home
21200293,-9,away
21200294,11,home
21200295,6,home
21200296,-8,away
21200297,-7,away
21200298,7,home
21200299,-8,away
21200300,9,home
21200301,0,away
21200302,23,home
21200303,18,home
21200304,-3,away
21200305,6,home
21200306,-7,away
21200307,-7,away
21200308,-5,away
21200309,-6,away
21200310,-6,away
21200311,15,home
21200312,-7,away
21200313,-6,away
21200314,-2,away
21200315,0,away
21200316,13,home
21200317,6,home
21200318,4,home
21200319,3,home
21200320,2,home
21200321,3,home
21200322,23,home
21200323,9,home
21200324,8,home
21200325,21,home
21200326,-6,away
21200327,10,home
21200328,0,away
21200329,-4,away
21200330,14,home
21200331,-11,away
21200332,12,home
21200333,10,home
21200334,15,home
21200335,5,home
21200336,-9,away
21200337,-22,away
21200338,1,home
21200339,30,home
21200340,-11,away
21200341,1,home
21200342,0,away
21200343,-26,away
21200344,15,home
21200345,-13,away
21200346,7,home
21200347,-13,away
21200348,-25,away
21200349,1,home
21200350,9,home
21200351,-13,away
21200352,-12,away
21200353,9,home
21200354,14,home
21200355,11,home
21200356,0,away
21200357,-14,away
21200358,-2,away
21200359,11,home
21200360,11,home
21200361,5,home
21200362,7,home
21200363,6,home
21200364,1,home
21200365,7,home
21200366,6,home
21200367,14,home
21200368,7,home
21200369,20,home
21200370,12,home
21200371,-8,away
21200372,22,home
21200373,17,home
21200374,10,home
21200375,4,home
21200376,16,home
21200377,6,home
21200378,-15,away
21200379,8,home
21200380,3,home
21200381,19,home
21200382,0,away
21200383,-4,away
21200384,32,home
21200385,-10,away
21200386,10,home
21200387,5,home
21200388,12,home
21200389,15,home
21200390,-9,away
21200391,17,home
21200392,16,home
21200393,-6,away
21200394,25,home
21200395,-12,away
21200396,22,home
21200397,3,home
21200398,0,away
21200399,3,home
21200400,3,home
21200401,-4,away
21200402,38,home
21200403,-26,away
21200404,12,home
21200405,-17,away
21200406,6,home
21200407,6,home
21200408,-23,away
21200409,12,home
21200410,-3,away
21200411,-13,away
21200412,-3,away
21200413,10,home
21200414,0,away
21200415,15,home
21200416,-10,away
21200417,-3,away
21200418,20,home
21200419,12,home
21200420,-11,away
21200421,-2,away
21200422,18,home
21200423,0,away
21200424,29,home
21200425,8,home
21200426,6,home
21200427,16,home
21200428,10,home
21200429,-8,away
21200430,0,away
21200431,-21,away
21200432,6,home
21200433,-2,away
21200434,1,home
21200435,17,home
21200436,7,home
21200437,-3,away
21200438,9,home
21200439,-35,away
21200440,3,home
21200441,10,home
21200442,9,home
21200443,-30,away
21200444,4,home
21200445,19,home
21200446,4,home
21200447,18,home
21200448,2,home
21200449,-25,away
21200450,22,home
21200451,11,home
21200452,5,home
21200453,-10,away
21200454,0,away
21200455,19,home
21200456,18,home
21200457,31,home
21200458,-9,away
21200459,-5,away
21200460,6,home
21200461,-9,away
21200462,14,home
21200463,-4,away
21200464,23,home
21200465,-2,away
21200466,-3,away
21200467,8,home
21200468,-10,away
21200469,0,away
21200470,-7,away
21200471,12,home
21200472,-17,away
21200473,22,home
21200474,6,home
21200475,21,home
21200476,17,home
21200477,-4,away
21200478,-9,away
21200479,0,away
21200480,-2,away
21200481,-7,away
21200482,1,home
21200483,19,home
21200484,-2,away
21200485,24,home
21200486,-14,away
21200487,-7,away
21200488,5,home
21200489,-8,away
21200490,-8,away
21200491,15,home
21200492,20,home
21200493,-8,away
21200494,-5,away
21200495,0,away
21200496,23,home
21200497,19,home
21200498,26,home
21200499,-12,away
21200500,28,home
21200501,0,away
21200502,-11,away
21200503,-7,away
21200504,2,home
21200505,-6,away
21200506,26,home
21200507,7,home
21200508,6,home
21200509,-32,away
21200510,0,away
21200511,-20,away
21200512,10,home
21200513,9,home
21200514,13,home
21200515,5,home
21200516,18,home
21200517,-10,away
21200518,16,home
21200519,8,home
21200520,-8,away
21200521,9,home
21200522,3,home
21200523,22,home
21200524,3,home
21200525,6,home
21200526,-7,away
21200527,5,home
21200528,0,away
21200529,2,home
21200530,21,home
21200531,12,home
21200532,20,home
21200533,8,home
21200534,-7,away
21200535,0,away
21200536,12,home
21200537,-16,away
21200538,7,home
21200539,-15,away
21200540,6,home
21200541,-3,away
21200542,10,home
21200543,8,home
21200544,7,home
21200545,-3,away
21200546,-16,away
21200547,21,home
21200548,-29,away
21200549,13,home
21200550,-11,away
21200551,11,home
21200552,18,home
21200553,11,home
21200554,-4,away
21200555,20,home
21200556,29,home
21200557,11,home
21200558,39,home
21200559,-26,away
21200560,15,home
21200561,7,home
21200562,-12,away
21200563,6,home
21200564,-12,away
21200565,-27,away
21200566,7,home
21200567,-8,away
21200568,0,away
21200569,16,home
21200570,0,away
21200571,11,home
21200572,14,home
21200573,-12,away
21200574,20,home
21200575,5,home
21200576,21,home
21200577,1,home
21200578,-5,away
21200579,-17,away
21200580,-15,away
21200581,-13,away
21200582,-4,away
21200583,-9,away
21200584,0,away
21200585,0,away
21200586,-6,away
21200587,10,home
21200588,5,home
21200589,16,home
21200590,7,home
21200591,-4,away
21200592,0,away
21200593,-4,away
21200594,-5,away
21200595,0,away
21200596,-4,away
21200597,13,home
21200598,11,home
21200599,-6,away
21200600,7,home
21200601,5,home
21200602,-6,away
21200603,15,home
21200604,0,away
21200605,-1,away
21200606,9,home
21200607,-6,away
21200608,8,home
21200609,-3,away
21200610,7,home
21200611,-5,away
21200612,12,home
21200613,-3,away
21200614,5,home
21200615,15,home
21200616,8,home
21200617,-12,away
21200618,-12,away
21200619,0,away
21200620,3,home
21200621,13,home
21200622,-10,away
21200623,-8,away
21200624,4,home
21200625,4,home
21200626,-10,away
21200627,20,home
21200628,5,home
21200629,-2,away
21200630,-3,away
21200631,5,home
21200632,13,home
21200633,0,away
21200634,22,home
21200635,5,home
21200636,16,home
21200637,24,home
21200638,-18,away
21200639,-6,away
21200640,-10,away
21200641,18,home
21200642,-1,away
21200643,17,home
21200644,13,home
21200645,1,home
21200646,13,home
21200647,7,home
21200648,9,home
21200649,28,home
21200650,0,away
21200651,1,home
21200652,0,away
21200653,9,home
21200654,-2,away
21200655,-8,away
21200656,2,home
21200657,15,home
21200658,13,home
21200659,-12,away
21200660,-3,away
21200661,-2,away
21200662,20,home
21200663,8,home
21200664,1,home
21200665,-45,away
21200666,-13,away
21200667,-27,away
21200668,2,home
21200669,5,home
21200670,8,home
21200671,19,home
21200672,18,home
21200673,16,home
21200674,1,home
21200675,-20,away
21200676,-16,away
21200677,-6,away
21200678,24,home
21200679,8,home
21200680,5,home
21200681,6,home
21200682,17,home
21200683,3,home
21200684,25,home
21200685,13,home
21200686,13,home
21200687,4,home
21200688,10,home
21200689,9,home
21200690,18,home
21200691,9,home
21200692,15,home
21200693,9,home
21200694,-10,away
21200695,-11,away
21200696,-17,away
21200697,39,home
21200698,5,home
21200699,14,home
21200700,29,home
21200701,9,home
21200702,10,home
21200703,6,home
21200704,20,home
21200705,2,home
21200706,-1,away
21200707,-15,away
21200708,17,home
21200709,8,home
21200710,14,home
21200711,5,home
21200712,21,home
21200713,-2,away
21200714,0,away
21200715,11,home
21200716,-9,away
21200717,-6,away
21200718,31,home
21200719,8,home
21200720,-4,away
21200721,-19,away
21200722,10,home
21200723,-10,away
21200724,27,home
21200725,11,home
21200726,6,home
21200727,-3,away
21200728,9,home
21200729,21,home
21200730,6,home
21200731,-10,away
21200732,14,home
21200733,21,home
21200734,32,home
21200735,15,home
21200736,-7,away
21200737,0,away
21200738,-11,away
21200739,10,home
21200740,11,home
21200741,22,home
21200742,6,home
21200743,15,home
21200744,31,home
21200745,-6,away
21200746,-4,away
21200747,-8,away
21200748,11,home
21200749,-5,away
21200750,25,home
21200751,11,home
21200752,-14,away
21200753,10,home
21200754,0,away
21200755,13,home
21200756,6,home
21200757,17,home
21200758,-25,away
21200759,-28,away
21200760,6,home
21200761,-17,away
21200762,3,home
21200763,-8,away
21200764,0,away
21200765,-19,away
21200766,-14,away
21200767,-12,away
21200768,-4,away
21200769,1,home
21200770,13,home
21200771,7,home
21200772,15,home
21200773,6,home
21200774,-9,away
21200775,-32,away
21200776,-1,away
21200777,24,home
21200778,2,home
21200779,11,home
21200780,-4,away
21200781,11,home
21200782,2,home
21200783,36,home
21200784,-4,away
21200785,23,home
21200786,10,home
21200787,-10,away
21200788,-24,away
21200789,-8,away
21200790,-13,away
21200791,0,away
21200792,-14,away
21200793,-9,away
21200794,7,home
21200795,14,home
21200796,-6,away
21200797,-4,away
21200798,-6,away
21200799,-6,away
21200800,5,home
21200801,34,home
21200802,-13,away
21200803,-3,away
21200804,3,home
21200805,7,home
21200806,15,home
21200807,14,home
21200808,10,home
21200809,-19,away
21200810,-26,away
21200811,2,home
21200812,6,home
21200813,-30,away
21200814,32,home
21200815,-10,away
21200816,14,home
21200817,6,home
21200818,-4,away
21200819,16,home
21200820,-25,away
21200821,4,home
21200822,0,away
21200823,2,home
21200824,-14,away
21200825,-24,away
21200826,-24,away
21200827,-18,away
21200828,-1,away
21200829,13,home
21200830,-4,away
21200831,-4,away
21200832,-1,away
21200833,4,home
21200834,15,home
21200835,6,home
21200836,-10,away
21200837,6,home
21200838,30,home
21200839,-6,away
21200840,-11,away
21200841,11,home
21200842,0,away
21200843,-14,away
21200844,11,home
21200845,0,away
21200846,-3,away
21200847,-4,away
21200848,-5,away
21200849,0,away
21200850,22,home
21200851,-24,away
21200852,11,home
21200853,4,home
21200854,-1,away
21200855,6,home
21200856,-3,away
21200857,45,home
21200858,0,away
21200859,-11,away
21200860,-2,away
21200861,-8,away
21200862,11,home
21200863,22,home
21200864,-12,away
21200865,-8,away
21200866,-8,away
21200867,8,home
21200868,7,home
21200869,-16,away
21200870,-8,away
21200871,5,home
21200872,28,home
21200873,30,home
21200874,5,home
21200875,2,home
21200876,7,home
21200877,11,home
21200878,0,away
21200879,15,home
21200880,-6,away
21200881,-4,away
21200882,3,home
21200883,-26,away
21200884,36,home
21200885,33,home
21200886,39,home
21200887,5,home
21200888,1,home
21200889,-5,away
21200890,0,away
21200891,-3,away
21200892,-16,away
21200893,16,home
21200894,17,home
21200895,7,home
21200896,-8,away
21200897,17,home
21200898,-7,away
21200899,-21,away
21200900,3,home
21200901,-2,away
21200902,11,home
21200903,1,home
21200904,-10,away
21200905,6,home
21200906,-6,away
21200907,5,home
21200908,4,home
21200909,18,home
21200910,-27,away
21200911,16,home
21200912,4,home
21200913,-1,away
21200914,15,home
21200915,-22,away
21200916,-29,away
21200917,0,away
21200918,17,home
21200919,-3,away
21200920,-11,away
21200921,9,home
21200922,1,home
21200923,-30,away
21200924,9,home
21200925,0,away
21200926,-6,away
21200927,-13,away
21200928,29,home
21200929,17,home
21200930,11,home
21200931,23,home
21200932,2,home
21200933,-10,away
21200934,12,home
21200935,9,home
21200936,4,home
21200937,8,home
21200938,14,home
21200939,2,home
21200940,-23,away
21200941,-2,away
21200942,32,home
21200943,9,home
21200944,12,home
21200945,13,home
21200946,-15,away
21200947,29,home
21200948,26,home
21200949,-9,away
21200950,5,home
21200951,10,home
21200952,17,home
21200953,-7,away
21200954,24,home
21200955,-5,away
21200956,-4,away
21200957,13,home
21200958,16,home
21200959,24,home
21200960,4,home
21200961,30,home
21200962,23,home
21200963,42,home
21200964,23,home
21200965,-11,away
21200966,8,home
21200967,1,home
21200968,15,home
21200969,14,home
21200970,9,home
21200971,-6,away
21200972,13,home
21200973,8,home
21200974,13,home
21200975,-13,away
21200976,10,home
21200977,7,home
21200978,-18,away
21200979,22,home
21200980,17,home
21200981,7,home
21200982,6,home
21200983,6,home
21200984,11,home
21200985,-17,away
21200986,6,home
21200987,13,home
21200988,-30,away
21200989,2,home
21200990,-6,away
21200991,-12,away
21200992,11,home
21200993,1,home
21200994,5,home
21200995,-21,away
21200996,-14,away
21200997,-37,away
21200998,-2,away
21200999,0,away
21201000,15,home
21201001,-21,away
21201002,23,home
21201003,-7,away
21201004,22,home
21201005,7,home
21201006,-10,away
21201007,15,home
21201008,6,home
21201009,-3,away
21201010,12,home
21201011,8,home
21201012,0,away
21201013,1,home
21201014,7,home
21201015,-17,away
21201016,11,home
21201017,-9,away
21201018,29,home
21201019,-10,away
21201020,1,home
21201021,3,home
21201022,-5,away
21201023,-8,away
21201024,24,home
21201025,-11,away
21201026,14,home
21201027,7,home
21201028,38,home
21201029,10,home
21201030,0,away
21201031,-31,away
21201032,-3,away
21201033,-1,away
21201034,26,home
21201035,3,home
21201036,4,home
21201037,6,home
21201038,6,home
21201039,9,home
21201040,-5,away
21201041,32,home
21201042,1,home
21201043,20,home
21201044,-7,away
21201045,5,home
21201046,-2,away
21201047,-14,away
21201048,13,home
21201049,-14,away
21201050,6,home
21201051,24,home
21201052,16,home
21201053,6,home
21201054,-15,away
21201055,-23,away
21201056,0,away
21201057,-19,away
21201058,8,home
21201059,6,home
21201060,-1,away
21201061,7,home
21201062,4,home
21201063,-14,away
21201064,-9,away
21201065,23,home
21201066,-3,away
21201067,1,home
21201068,15,home
21201069,-7,away
21201070,-18,away
21201071,10,home
21201072,-25,away
21201073,-14,away
21201074,5,home
21201075,11,home
21201076,9,home
21201077,-17,away
21201078,-10,away
21201079,9,home
21201080,-19,away
21201081,8,home
21201082,2,home
21201083,22,home
21201084,-10,away
21201085,2,home
21201086,9,home
21201087,8,home
21201088,17,home
21201089,-13,away
21201090,-10,away
21201091,9,home
21201092,-8,away
21201093,-5,away
21201094,27,home
21201095,17,home
21201096,20,home
21201097,1,home
21201098,-2,away
21201099,19,home
21201100,-10,away
21201101,8,home
21201102,29,home
21201103,2,home
21201104,8,home
21201105,10,home
21201106,10,home
21201107,-3,away
21201108,4,home
21201109,-12,away
21201110,20,home
21201111,10,home
21201112,5,home
21201113,-13,away
21201114,-18,away
21201115,5,home
21201116,-9,away
21201117,14,home
21201118,-17,away
21201119,-10,away
21201120,-18,away
21201121,25,home
21201122,10,home
21201123,-2,away
21201124,1,home
21201125,12,home
21201126,-10,away
21201127,-6,away
21201128,18,home
21201129,-11,away
21201130,-22,away
21201131,1,home
21201132,-2,away
21201133,12,home
21201134,-4,away
21201135,-9,away
21201136,-18,away
21201137,2,home
21201138,19,home
21201139,9,home
21201140,19,home
21201141,6,home
21201142,17,home
21201143,2,home
21201144,18,home
21201145,-5,away
21201146,14,home
21201147,11,home
21201148,6,home
21201149,-2,away
21201150,14,home
21201151,-7,away
21201152,-3,away
21201153,-5,away
21201154,5,home
21201155,21,home
21201156,21,home
21201157,11,home
21201158,-3,away
21201159,19,home
21201160,3,home
21201161,-10,away
21201162,8,home
21201163,16,home
21201164,-23,away
21201165,-5,away
21201166,0,away
21201167,-7,away
21201168,-8,away
21201169,-11,away
21201170,11,home
21201171,-7,away
21201172,10,home
21201173,16,home
21201174,0,away
21201175,-19,away
21201176,9,home
21201177,-11,away
21201178,-8,away
21201179,5,home
21201180,8,home
21201181,20,home
21201182,-10,away
21201183,-3,away
21201184,-4,away
21201185,0,away
21201186,7,home
21201187,7,home
21201188,-16,away
21201189,2,home
21201190,10,home
21201191,-32,away
21201192,-4,away
21201193,12,home
21201194,12,home
21201195,6,home
21201196,10,home
21201197,14,home
21201198,9,home
21201199,-18,away
21201200,21,home
21201201,5,home
21201202,11,home
21201203,-18,away
21201204,-1,away
21201205,5,home
21201206,8,home
21201207,-1,away
21201208,-6,away
21201209,9,home
21201210,-16,away
21201211,7,home
21201212,10,home
21201213,-17,away
21201215,16,home
21201216,24,home
21201217,4,home
21201218,6,home
21201219,7,home
21201220,12,home
21201221,-10,away
21201222,3,home
21201223,16,home
21201224,12,home
21201225,-13,away
21201226,-6,away
21201227,20,home
21201228,0,away
21201229,-4,away
21201230,-11,away
21300001,10,home
21300002,12,home
21300003,13,home
21300004,4,home
21300005,4,home
21300006,6,home
21300007,11,home
21300008,7,home
21300009,13,home
21300010,0,away
21300011,-5,away
21300012,9,home
21300013,7,home
21300014,-3,away
21300015,13,home
21300016,2,home
21300017,31,home
21300018,1,home
21300019,11,home
21300020,6,home
21300021,20,home
21300022,-7,away
21300023,7,home
21300024,-7,away
21300025,8,home
21300026,0,away
21300027,19,home
21300028,1,home
21300029,-15,away
21300030,3,home
21300031,-9,away
21300032,-6,away
21300033,15,home
21300034,3,home
21300035,21,home
21300036,12,home
21300037,-7,away
21300038,-11,away
21300039,10,home
21300040,11,home
21300041,10,home
21300042,10,home
21300043,21,home
21300044,7,home
21300045,-9,away
21300046,2,home
21300047,1,home
21300048,-20,away
21300049,7,home
21300050,19,home
21300051,-9,away
21300052,16,home
21300053,-8,away
21300054,-5,away
21300055,-6,away
21300056,19,home
21300057,-8,away
21300058,-15,away
21300059,-5,away
21300060,2,home
21300061,17,home
21300062,8,home
21300063,-14,away
21300064,10,home
21300065,-15,away
21300066,5,home
21300067,-13,away
21300068,3,home
21300069,14,home
21300070,5,home
21300071,2,home
21300072,-1,away
21300073,-10,away
21300074,7,home
21300075,-2,away
21300076,15,home
21300077,0,away
21300078,-9,away
21300079,24,home
