game_id,score_margin_2_mins_home,abs_score_margin_2_mins,close_game
21100613,-4,4,True
21100614,15,15,False
21100615,6,6,True
21100616,1,1,True
21100617,-3,3,True
21100618,-2,2,True
21100619,-8,8,True
21100620,24,24,False
21100621,3,3,True
21100622,9,9,True
21100623,10,10,False
21100624,-4,4,True
21100625,-26,26,False
21100626,19,19,False
21100627,11,11,False
21100628,41,41,False
21100629,8,8,True
21100630,18,18,False
21100631,5,5,True
21100632,26,26,False
21100633,6,6,True
21100634,-11,11,False
21100635,8,8,True
21100636,12,12,False
21100637,-4,4,True
21100638,-12,12,False
21100639,9,9,True
21100640,-17,17,False
21100641,7,7,True
21100642,0,0,True
21100643,-6,6,True
21100644,18,18,False
21100645,15,15,False
21100646,16,16,False
21100647,-9,9,True
21100648,-6,6,True
21100649,-5,5,True
21100650,5,5,True
21100651,22,22,False
21100652,8,8,True
21100653,-26,26,False
21100654,-2,2,True
21100655,10,10,False
21100656,-14,14,False
21100657,2,2,True
21100658,6,6,True
21100659,8,8,True
21100660,5,5,True
21100661,0,0,True
21100662,-18,18,False
21100663,-5,5,True
21100664,7,7,True
21100665,18,18,False
21100666,12,12,False
21100667,12,12,False
21100668,11,11,False
21100669,-7,7,True
21100670,-22,22,False
21100671,-2,2,True
21100672,-9,9,True
21100673,-26,26,False
21100674,-19,19,False
21100675,-5,5,True
21100676,14,14,False
21100677,21,21,False
21100678,5,5,True
21100679,3,3,True
21100680,4,4,True
21100681,8,8,True
21100682,-24,24,False
21100683,-9,9,True
21100684,-3,3,True
21100685,14,14,False
21100686,-16,16,False
21100687,-2,2,True
21100688,-10,10,False
21100689,22,22,False
21100690,22,22,False
21100691,-4,4,True
21100692,-19,19,False
21100693,4,4,True
21100694,-9,9,True
21100695,4,4,True
21100696,30,30,False
21100697,2,2,True
21100698,3,3,True
21100699,19,19,False
21100700,-21,21,False
21100701,18,18,False
21100702,-4,4,True
21100703,8,8,True
21100704,-13,13,False
21100705,15,15,False
21100706,2,2,True
21100707,12,12,False
21100708,18,18,False
21100709,4,4,True
21100710,15,15,False
21100711,2,2,True
21100712,16,16,False
21100713,22,22,False
21100714,-2,2,True
21100715,1,1,True
21100716,1,1,True
21100717,-20,20,False
21100718,1,1,True
21100719,-25,25,False
21100720,20,20,False
21100721,15,15,False
21100722,3,3,True
21100723,14,14,False
21100724,16,16,False
21100725,0,0,True
21100726,-9,9,True
21100727,-17,17,False
21100728,2,2,True
21100729,-4,4,True
21100730,14,14,False
21100731,-19,19,False
21100732,7,7,True
21100733,-15,15,False
21100734,1,1,True
21100735,15,15,False
21100736,18,18,False
21100737,6,6,True
21100738,8,8,True
21100739,10,10,False
21100740,-9,9,True
21100741,-17,17,False
21100742,0,0,True
21100743,7,7,True
21100744,25,25,False
21100745,-11,11,False
21100746,-8,8,True
21100747,8,8,True
21100748,21,21,False
21100749,-18,18,False
21100750,-8,8,True
21100751,17,17,False
21100752,-17,17,False
21100753,2,2,True
21100754,16,16,False
21100755,4,4,True
21100756,-9,9,True
21100757,-10,10,False
21100758,17,17,False
21100759,-12,12,False
21100760,10,10,False
21100761,-31,31,False
21100762,2,2,True
21100763,8,8,True
21100764,8,8,True
21100765,-15,15,False
21100766,0,0,True
21100767,-2,2,True
21100768,0,0,True
21100769,-5,5,True
21100770,13,13,False
21100771,5,5,True
21100772,-8,8,True
21100773,-9,9,True
21100774,8,8,True
21100775,-9,9,True
21100776,10,10,False
21100777,21,21,False
21100778,19,19,False
21100779,5,5,True
21100780,-7,7,True
21100781,-2,2,True
21100782,13,13,False
21100783,12,12,False
21100784,6,6,True
21100785,-21,21,False
21100786,-6,6,True
21100787,-7,7,True
21100788,-19,19,False
21100789,8,8,True
21100790,3,3,True
21100791,2,2,True
21100792,-31,31,False
21100793,2,2,True
21100794,7,7,True
21100795,6,6,True
21100796,4,4,True
21100797,-10,10,False
21100798,1,1,True
21100799,-16,16,False
21100800,-17,17,False
21100801,2,2,True
21100802,27,27,False
21100803,1,1,True
21100804,6,6,True
21100805,2,2,True
21100806,-1,1,True
21100807,9,9,True
21100808,-2,2,True
21100809,7,7,True
21100810,-1,1,True
21100811,-19,19,False
21100812,8,8,True
21100813,8,8,True
21100814,-3,3,True
21100815,10,10,False
21100816,-5,5,True
21100817,17,17,False
21100818,5,5,True
21100819,-15,15,False
21100820,5,5,True
21100821,0,0,True
21100822,25,25,False
21100823,-1,1,True
21100824,7,7,True
21100825,-2,2,True
21100826,-20,20,False
21100827,-12,12,False
21100828,-4,4,True
21100829,5,5,True
21100830,6,6,True
21100831,18,18,False
21100832,16,16,False
21100833,22,22,False
21100834,15,15,False
21100835,-5,5,True
21100836,20,20,False
21100837,2,2,True
21100838,26,26,False
21100839,8,8,True
21100840,15,15,False
21100841,-19,19,False
21100842,-30,30,False
21100843,27,27,False
21100844,8,8,True
21100845,-26,26,False
21100846,10,10,False
21100847,0,0,True
21100848,-20,20,False
21100849,41,41,False
21100850,4,4,True
21100851,-8,8,True
21100852,5,5,True
21100853,-7,7,True
21100854,10,10,False
21100855,-21,21,False
21100856,11,11,False
21100857,10,10,False
21100858,-19,19,False
21100859,2,2,True
21100860,-1,1,True
21100861,-1,1,True
21100862,9,9,True
21100863,7,7,True
21100864,-8,8,True
21100865,-5,5,True
21100866,-11,11,False
21100867,3,3,True
21100868,5,5,True
21100869,-29,29,False
21100870,5,5,True
21100871,-18,18,False
21100872,3,3,True
21100873,-10,10,False
21100874,8,8,True
21100875,-1,1,True
21100876,-35,35,False
21100877,19,19,False
21100878,40,40,False
21100879,24,24,False
21100880,-13,13,False
21100881,12,12,False
21100882,-5,5,True
21100883,27,27,False
21100884,5,5,True
21100885,-7,7,True
21100886,9,9,True
21100887,-9,9,True
21100888,-13,13,False
21100889,2,2,True
21100890,-6,6,True
21100891,-3,3,True
21100892,14,14,False
21100893,-9,9,True
21100894,1,1,True
21100895,-14,14,False
21100896,-21,21,False
21100897,0,0,True
21100898,-18,18,False
21100899,3,3,True
21100900,12,12,False
21100901,17,17,False
21100902,-21,21,False
21100903,-4,4,True
21100904,9,9,True
21100905,18,18,False
21100906,6,6,True
21100907,-3,3,True
21100908,-1,1,True
21100909,5,5,True
21100910,19,19,False
21100911,10,10,False
21100912,-21,21,False
21100913,-6,6,True
21100914,46,46,False
21100915,10,10,False
21100916,-2,2,True
21100917,-24,24,False
21100918,4,4,True
21100919,-32,32,False
21100920,-22,22,False
21100921,-13,13,False
21100922,32,32,False
21100923,22,22,False
21100924,3,3,True
21100925,13,13,False
21100926,9,9,True
21100927,-5,5,True
21100928,-12,12,False
21100929,-24,24,False
21100930,-21,21,False
21100931,-17,17,False
21100932,11,11,False
21100933,-9,9,True
21100934,11,11,False
21100935,0,0,True
21100936,-1,1,True
21100937,-5,5,True
21100938,1,1,True
21100939,8,8,True
21100940,12,12,False
21100941,23,23,False
21100942,-10,10,False
21100943,-18,18,False
21100944,0,0,True
21100945,0,0,True
21100946,8,8,True
21100947,7,7,True
21100948,4,4,True
21100949,6,6,True
21100950,-1,1,True
21100951,-2,2,True
21100952,-2,2,True
21100953,-30,30,False
21100954,6,6,True
21100955,4,4,True
21100956,15,15,False
21100957,0,0,True
21100958,19,19,False
21100959,3,3,True
21100960,26,26,False
21100961,1,1,True
21100962,-11,11,False
21100963,5,5,True
21100964,2,2,True
21100965,37,37,False
21100966,6,6,True
21100967,14,14,False
21100968,3,3,True
21100969,11,11,False
21100970,5,5,True
21100971,9,9,True
21100972,-15,15,False
21100973,-12,12,False
21100974,6,6,True
21100975,-7,7,True
21100976,-1,1,True
21100977,-5,5,True
21100978,23,23,False
21100979,13,13,False
21100980,29,29,False
21100981,38,38,False
21100982,-22,22,False
21100983,22,22,False
21100984,32,32,False
21100985,17,17,False
21100986,0,0,True
21100987,-29,29,False
21100988,6,6,True
21100989,21,21,False
21100990,-6,6,True
21100001,0,0,True
21100002,-15,15,False
21100003,8,8,True
21100004,12,12,False
21100005,-15,15,False
21100006,-6,6,True
21100007,5,5,True
21100008,8,8,True
21100009,-7,7,True
21100010,15,15,False
21100011,0,0,True
21100012,-18,18,False
21100013,16,16,False
21100014,1,1,True
21100015,6,6,True
21100016,8,8,True
21100017,10,10,False
21100018,-39,39,False
21100019,3,3,True
21100020,4,4,True
21100021,21,21,False
21100022,26,26,False
21100023,-8,8,True
21100024,-4,4,True
21100025,16,16,False
21100026,-18,18,False
21100027,-5,5,True
21100028,19,19,False
21100029,23,23,False
21100030,23,23,False
21100031,-20,20,False
21100032,14,14,False
21100033,18,18,False
21100034,22,22,False
21100035,3,3,True
21100036,-7,7,True
21100037,4,4,True
21100038,18,18,False
21100039,-20,20,False
21100040,2,2,True
21100041,16,16,False
21100042,1,1,True
21100043,21,21,False
21100044,-14,14,False
21100045,4,4,True
21100046,19,19,False
21100047,9,9,True
21100048,1,1,True
21100049,-15,15,False
21100050,0,0,True
21100051,8,8,True
21100052,9,9,True
21100053,19,19,False
21100054,-27,27,False
21100055,20,20,False
21100056,-25,25,False
21100057,-15,15,False
21100058,4,4,True
21100059,44,44,False
21100060,12,12,False
21100061,16,16,False
21100062,46,46,False
21100063,2,2,True
21100064,14,14,False
21100065,5,5,True
21100066,9,9,True
21100067,5,5,True
21100068,-15,15,False
21100069,-5,5,True
21100070,-8,8,True
21100071,7,7,True
21100072,12,12,False
21100073,11,11,False
21100074,3,3,True
21100075,0,0,True
21100076,13,13,False
21100077,-3,3,True
21100078,17,17,False
21100079,-10,10,False
21100080,12,12,False
21100081,9,9,True
21100082,17,17,False
21100083,25,25,False
21100084,19,19,False
21100085,-11,11,False
21100086,34,34,False
21100087,-16,16,False
21100088,-7,7,True
21100089,-5,5,True
21100090,9,9,True
21100091,5,5,True
21100092,29,29,False
21100093,26,26,False
21100094,5,5,True
21100095,20,20,False
21100096,-2,2,True
21100097,11,11,False
21100098,-16,16,False
21100099,21,21,False
21100100,-3,3,True
21100101,-4,4,True
21100102,-9,9,True
21100103,-12,12,False
21100104,-11,11,False
21100105,19,19,False
21100106,-13,13,False
21100107,8,8,True
21100108,23,23,False
21100109,8,8,True
21100110,16,16,False
21100111,16,16,False
21100112,-9,9,True
21100113,-26,26,False
21100114,32,32,False
21100115,3,3,True
21100116,5,5,True
21100117,16,16,False
21100118,10,10,False
21100119,2,2,True
21100120,-21,21,False
21100121,-5,5,True
21100122,20,20,False
21100123,18,18,False
21100124,22,22,False
21100125,11,11,False
21100126,4,4,True
21100127,6,6,True
21100128,-9,9,True
21100129,2,2,True
21100130,22,22,False
21100131,-17,17,False
21100132,30,30,False
21100133,17,17,False
21100134,-8,8,True
21100135,-24,24,False
21100136,1,1,True
21100137,-4,4,True
21100138,-6,6,True
21100139,10,10,False
21100140,9,9,True
21100141,10,10,False
21100142,-3,3,True
21100143,-5,5,True
21100144,20,20,False
21100145,8,8,True
21100146,-4,4,True
21100147,11,11,False
21100148,-8,8,True
21100149,3,3,True
21100150,12,12,False
21100151,-5,5,True
21100152,-5,5,True
21100153,0,0,True
21100154,25,25,False
21100155,5,5,True
21100156,16,16,False
21100157,-7,7,True
21100158,-1,1,True
21100159,0,0,True
21100160,28,28,False
21100161,-18,18,False
21100162,-11,11,False
21100163,0,0,True
21100164,13,13,False
21100165,27,27,False
21100166,17,17,False
21100167,-3,3,True
21100168,15,15,False
21100169,7,7,True
21100170,-14,14,False
21100171,9,9,True
21100172,-2,2,True
21100173,18,18,False
21100174,15,15,False
21100175,8,8,True
21100176,-3,3,True
21100177,15,15,False
21100178,37,37,False
21100179,16,16,False
21100180,9,9,True
21100181,-12,12,False
21100182,-9,9,True
21100183,9,9,True
21100184,-5,5,True
21100185,21,21,False
21100186,13,13,False
21100187,-8,8,True
21100188,-1,1,True
21100189,5,5,True
21100190,-9,9,True
21100191,6,6,True
21100192,-6,6,True
21100193,9,9,True
21100194,5,5,True
21100195,4,4,True
21100196,-4,4,True
21100197,26,26,False
21100198,26,26,False
21100199,-9,9,True
21100200,15,15,False
21100201,32,32,False
21100202,2,2,True
21100203,5,5,True
21100204,-4,4,True
21100205,25,25,False
21100206,7,7,True
21100207,-3,3,True
21100208,2,2,True
21100209,-4,4,True
21100210,6,6,True
21100211,1,1,True
21100212,3,3,True
21100213,10,10,False
21100214,3,3,True
21100215,-3,3,True
21100216,-9,9,True
21100217,16,16,False
21100218,-2,2,True
21100219,-10,10,False
21100220,-12,12,False
21100221,-19,19,False
21100222,-39,39,False
21100223,11,11,False
21100224,2,2,True
21100225,4,4,True
21100226,-4,4,True
21100227,25,25,False
21100228,-6,6,True
21100229,15,15,False
21100230,6,6,True
21100231,-9,9,True
21100232,11,11,False
21100233,36,36,False
21100234,-4,4,True
21100235,4,4,True
21100236,8,8,True
21100237,-3,3,True
21100238,17,17,False
21100239,12,12,False
21100240,-3,3,True
21100241,1,1,True
21100242,18,18,False
21100243,33,33,False
21100244,16,16,False
21100245,0,0,True
21100246,-2,2,True
21100247,21,21,False
21100248,-15,15,False
21100249,7,7,True
21100250,15,15,False
21100251,3,3,True
21100252,-31,31,False
21100253,-17,17,False
21100254,6,6,True
21100255,-7,7,True
21100256,17,17,False
21100257,1,1,True
21100258,16,16,False
21100259,12,12,False
21100260,0,0,True
21100261,-4,4,True
21100262,-7,7,True
21100263,8,8,True
21100264,-12,12,False
21100265,23,23,False
21100266,3,3,True
21100267,-30,30,False
21100268,2,2,True
21100269,7,7,True
21100270,-6,6,True
21100271,5,5,True
21100272,16,16,False
21100273,10,10,False
21100274,4,4,True
21100275,-10,10,False
21100276,7,7,True
21100277,10,10,False
21100278,25,25,False
21100279,25,25,False
21100280,2,2,True
21100281,15,15,False
21100282,12,12,False
21100283,40,40,False
21100284,-15,15,False
21100285,25,25,False
21100286,-4,4,True
21100287,17,17,False
21100288,10,10,False
21100289,3,3,True
21100290,2,2,True
21100291,8,8,True
21100292,5,5,True
21100293,-19,19,False
21100294,-21,21,False
21100295,-7,7,True
21100296,-23,23,False
21100297,-1,1,True
21100298,-1,1,True
21100299,15,15,False
21100300,-12,12,False
21100301,21,21,False
21100302,20,20,False
21100303,-12,12,False
21100304,-10,10,False
21100305,3,3,True
21100306,-21,21,False
21100307,14,14,False
21100308,-22,22,False
21100309,-6,6,True
21100310,3,3,True
21100311,26,26,False
21100312,-3,3,True
21100313,32,32,False
21100314,9,9,True
21100315,15,15,False
21100316,6,6,True
21100317,36,36,False
21100318,3,3,True
21100319,9,9,True
21100320,-18,18,False
21100321,0,0,True
21100322,-12,12,False
21100323,2,2,True
21100324,47,47,False
21100325,-2,2,True
21100326,-23,23,False
21100327,-3,3,True
21100328,12,12,False
21100329,2,2,True
21100330,-22,22,False
21100331,21,21,False
21100332,22,22,False
21100333,-21,21,False
21100334,7,7,True
21100335,2,2,True
21100336,6,6,True
21100337,3,3,True
21100338,19,19,False
21100339,3,3,True
21100340,-13,13,False
21100341,-4,4,True
21100342,-30,30,False
21100343,-11,11,False
21100344,-7,7,True
21100345,9,9,True
21100346,5,5,True
21100347,1,1,True
21100348,7,7,True
21100349,-22,22,False
21100350,15,15,False
21100351,10,10,False
21100352,10,10,False
21100353,-2,2,True
21100354,20,20,False
21100355,21,21,False
21100356,7,7,True
21100357,3,3,True
21100358,2,2,True
21100359,-2,2,True
21100360,-22,22,False
21100361,6,6,True
21100362,-11,11,False
21100363,-4,4,True
21100364,-6,6,True
21100365,-4,4,True
21100366,3,3,True
21100367,3,3,True
21100368,13,13,False
21100369,9,9,True
21100370,-2,2,True
21100371,4,4,True
21100372,1,1,True
21100373,-7,7,True
21100374,-8,8,True
21100375,-16,16,False
21100376,13,13,False
21100377,0,0,True
21100378,-8,8,True
21100379,13,13,False
21100380,9,9,True
21100381,-25,25,False
21100382,-11,11,False
21100383,-8,8,True
21100384,-1,1,True
21100385,-15,15,False
21100386,-3,3,True
21100387,0,0,True
21100388,9,9,True
21100389,-1,1,True
21100390,-20,20,False
21100391,-30,30,False
21100392,-8,8,True
21100393,19,19,False
21100394,2,2,True
21100395,8,8,True
21100396,2,2,True
21100397,-2,2,True
21100398,-14,14,False
21100399,-13,13,False
21100400,-26,26,False
21100401,-3,3,True
21100402,-19,19,False
21100403,-18,18,False
21100404,1,1,True
21100405,2,2,True
21100406,-6,6,True
21100407,-13,13,False
21100408,2,2,True
21100409,6,6,True
21100410,-25,25,False
21100411,-26,26,False
21100412,7,7,True
21100413,-12,12,False
21100414,-9,9,True
21100415,17,17,False
21100416,-18,18,False
21100417,5,5,True
21100418,4,4,True
21100419,3,3,True
21100420,5,5,True
21100421,-20,20,False
21100422,0,0,True
21100423,8,8,True
21100424,10,10,False
21100425,27,27,False
21100426,14,14,False
21100427,-8,8,True
21100428,14,14,False
21100429,-3,3,True
21100430,13,13,False
21100431,-9,9,True
21100432,-2,2,True
21100433,22,22,False
21100434,14,14,False
21100435,-3,3,True
21100436,-3,3,True
21100437,18,18,False
21100438,23,23,False
21100439,-9,9,True
21100440,3,3,True
21100441,18,18,False
21100442,7,7,True
21100443,9,9,True
21100444,-3,3,True
21100445,-2,2,True
21100446,-7,7,True
21100447,4,4,True
21100448,1,1,True
21100449,-20,20,False
21100450,-5,5,True
21100451,2,2,True
21100452,-13,13,False
21100453,24,24,False
21100454,18,18,False
21100455,11,11,False
21100456,-4,4,True
21100457,-12,12,False
21100458,3,3,True
21100459,18,18,False
21100460,5,5,True
21100461,19,19,False
21100462,13,13,False
21100463,0,0,True
21100464,39,39,False
21100465,-7,7,True
21100466,12,12,False
21100467,-1,1,True
21100468,0,0,True
21100469,12,12,False
21100470,11,11,False
21100471,-11,11,False
21100472,4,4,True
21100473,7,7,True
21100474,18,18,False
21100475,8,8,True
21100476,-3,3,True
21100477,-2,2,True
21100478,19,19,False
21100479,15,15,False
21100480,1,1,True
21100481,6,6,True
21100482,2,2,True
21100483,18,18,False
21100484,11,11,False
21100485,41,41,False
21100486,10,10,False
21100487,-7,7,True
21100488,-17,17,False
21100489,-2,2,True
21100490,10,10,False
21100491,-23,23,False
21100492,15,15,False
21100493,20,20,False
21100494,-1,1,True
21100495,-1,1,True
21100496,0,0,True
21100497,-5,5,True
21100498,7,7,True
21100499,12,12,False
21100500,6,6,True
21100501,-15,15,False
21100502,13,13,False
21100503,-1,1,True
21100504,27,27,False
21100505,-32,32,False
21100506,-2,2,True
21100507,2,2,True
21100508,4,4,True
21100509,-2,2,True
21100510,3,3,True
21100511,-17,17,False
21100512,0,0,True
21100513,-8,8,True
21100514,13,13,False
21100515,12,12,False
21100516,-2,2,True
21100517,13,13,False
21100518,7,7,True
21100519,-9,9,True
21100520,-3,3,True
21100521,8,8,True
21100522,21,21,False
21100523,25,25,False
21100524,-5,5,True
21100525,7,7,True
21100526,-15,15,False
21100527,-12,12,False
21100528,-2,2,True
21100529,16,16,False
21100530,2,2,True
21100531,-24,24,False
21100532,20,20,False
21100533,7,7,True
21100534,-9,9,True
21100535,24,24,False
21100536,2,2,True
21100537,2,2,True
21100538,13,13,False
21100539,4,4,True
21100540,4,4,True
21100541,18,18,False
21100542,13,13,False
21100543,-21,21,False
21200896,-12,12,False
21200897,11,11,False
21200898,-9,9,True
21200899,-19,19,False
21200900,-5,5,True
21200901,2,2,True
21200902,15,15,False
21200903,-1,1,True
21200904,-14,14,False
21200905,1,1,True
21200906,2,2,True
21200907,3,3,True
21200908,3,3,True
21200909,15,15,False
21200910,-28,28,False
21200911,16,16,False
21200912,4,4,True
21200913,-1,1,True
21200914,15,15,False
21200915,-20,20,False
21200916,-29,29,False
21200917,3,3,True
21200918,18,18,False
21200919,-1,1,True
21200920,-7,7,True
21200921,11,11,False
21200922,0,0,True
21200923,-24,24,False
21200924,8,8,True
21200925,-5,5,True
21200926,-1,1,True
21200927,-20,20,False
21200928,32,32,False
21200929,18,18,False
21200930,15,15,False
21200931,23,23,False
21200932,7,7,True
21200933,-6,6,True
21200934,8,8,True
21200935,12,12,False
21200936,2,2,True
21200937,2,2,True
21200938,21,21,False
21200939,1,1,True
21200940,-22,22,False
21200941,-8,8,True
21200942,33,33,False
21200943,9,9,True
21200944,13,13,False
21200945,15,15,False
21200946,-14,14,False
21200947,23,23,False
21200948,23,23,False
21200949,-16,16,False
21200950,7,7,True
21200951,13,13,False
21200952,16,16,False
21200953,-7,7,True
21200954,26,26,False
21200955,-7,7,True
21200956,-2,2,True
21200957,14,14,False
21200958,16,16,False
21200959,20,20,False
21200960,3,3,True
21200961,36,36,False
21200962,19,19,False
21200963,42,42,False
21200964,26,26,False
21200965,-11,11,False
21200966,8,8,True
21200967,6,6,True
21200968,15,15,False
21200969,10,10,False
21200970,15,15,False
21200971,0,0,True
21200972,15,15,False
21200973,9,9,True
21200974,8,8,True
21200975,-15,15,False
21200976,12,12,False
21200977,2,2,True
21200978,-21,21,False
21200979,23,23,False
21200980,17,17,False
21200981,10,10,False
21200982,6,6,True
21200983,9,9,True
21200984,3,3,True
21200985,-18,18,False
21200986,-2,2,True
21200987,11,11,False
21200988,-22,22,False
21200989,-2,2,True
21200990,-4,4,True
21200991,-14,14,False
21200992,9,9,True
21200993,1,1,True
21200994,0,0,True
21200995,-21,21,False
21200996,-17,17,False
21200997,-41,41,False
21200998,-1,1,True
21200999,-5,5,True
21201000,15,15,False
21201001,-16,16,False
21201002,20,20,False
21201003,-5,5,True
21201004,21,21,False
21201005,8,8,True
21201006,-8,8,True
21201007,9,9,True
21201008,6,6,True
21201009,-5,5,True
21201010,13,13,False
21201011,7,7,True
21201012,-4,4,True
21201013,-3,3,True
21201014,9,9,True
21201015,-13,13,False
21201016,10,10,False
21201017,-9,9,True
21201018,28,28,False
21201019,-13,13,False
21201020,-8,8,True
21201021,4,4,True
21201022,-7,7,True
21201023,-1,1,True
21201024,24,24,False
21201025,-9,9,True
21201026,14,14,False
21201027,2,2,True
21201028,35,35,False
21201029,7,7,True
21201030,-2,2,True
21201031,-33,33,False
21201032,3,3,True
21201033,1,1,True
21201034,27,27,False
21201035,7,7,True
21201036,7,7,True
21201037,5,5,True
21201038,2,2,True
21201039,11,11,False
21201040,3,3,True
21201041,28,28,False
21201042,-2,2,True
21201043,16,16,False
21201044,-13,13,False
21201045,12,12,False
21201046,-4,4,True
21201047,-17,17,False
21201048,6,6,True
21201049,-16,16,False
21201050,6,6,True
21201051,21,21,False
21201052,21,21,False
21201053,9,9,True
21201054,-17,17,False
21201055,-25,25,False
21201056,-3,3,True
21201057,-18,18,False
21201058,7,7,True
21201059,2,2,True
21201060,4,4,True
21201061,7,7,True
21201062,9,9,True
21201063,-8,8,True
21201064,-11,11,False
21201065,27,27,False
21201066,-8,8,True
21201067,4,4,True
21201068,16,16,False
21201069,-8,8,True
21201070,-18,18,False
21201071,10,10,False
21201072,-24,24,False
21201073,-16,16,False
21201074,5,5,True
21201075,11,11,False
21201076,7,7,True
21201077,-24,24,False
21201078,-10,10,False
21201079,12,12,False
21201080,-21,21,False
21201081,6,6,True
21201082,1,1,True
21201083,19,19,False
21201084,-1,1,True
21201085,-8,8,True
21201086,12,12,False
21201087,5,5,True
21201088,19,19,False
21201089,-11,11,False
21201090,-10,10,False
21201091,11,11,False
21201092,-3,3,True
21201093,-4,4,True
21201094,26,26,False
21201095,16,16,False
21201096,17,17,False
21201097,3,3,True
21201098,1,1,True
21201099,18,18,False
21201100,-9,9,True
21201101,9,9,True
21201102,33,33,False
21201103,-4,4,True
21201104,5,5,True
21201105,10,10,False
21201106,14,14,False
21201107,-4,4,True
21201108,0,0,True
21201109,-8,8,True
21201110,17,17,False
21201111,8,8,True
21201112,0,0,True
21201113,-13,13,False
21201114,-20,20,False
21201115,3,3,True
21201116,-8,8,True
21201117,11,11,False
21201118,-16,16,False
21201119,-8,8,True
21201120,-19,19,False
21201121,28,28,False
21201122,12,12,False
21201123,-2,2,True
21201124,-3,3,True
21201125,6,6,True
21201126,-6,6,True
21201127,-6,6,True
21201128,12,12,False
21201129,-14,14,False
21201130,-19,19,False
21201131,5,5,True
21201132,-2,2,True
21201133,13,13,False
21201134,-4,4,True
21201135,-14,14,False
21201136,-20,20,False
21201137,-1,1,True
21201138,19,19,False
21201139,1,1,True
21201140,14,14,False
21201141,3,3,True
21201142,18,18,False
21201143,7,7,True
21201144,19,19,False
21201145,-4,4,True
21201146,11,11,False
21201147,13,13,False
21201148,5,5,True
21201149,-4,4,True
21201150,13,13,False
21201151,-5,5,True
21201152,-7,7,True
21201153,-9,9,True
21201154,-4,4,True
21201155,25,25,False
21201156,29,29,False
21201157,15,15,False
21201158,-7,7,True
21201159,25,25,False
21201160,-1,1,True
21201161,-9,9,True
21201162,6,6,True
21201163,17,17,False
21201164,-25,25,False
21201165,-10,10,False
21201166,-1,1,True
21201167,-2,2,True
21201168,-17,17,False
21201169,-4,4,True
21201170,15,15,False
21201171,-6,6,True
21201172,8,8,True
21201173,22,22,False
21201174,4,4,True
21201175,-20,20,False
21201176,8,8,True
21201177,-12,12,False
21201178,-5,5,True
21201179,3,3,True
21201180,11,11,False
21201181,18,18,False
21201182,-16,16,False
21201183,1,1,True
21201184,-1,1,True
21201185,-1,1,True
21201186,12,12,False
21201187,1,1,True
21201188,-19,19,False
21201189,0,0,True
21201190,9,9,True
21201191,-37,37,False
21201192,-3,3,True
21201193,10,10,False
21201194,8,8,True
21201195,7,7,True
21201196,12,12,False
21201197,17,17,False
21201198,9,9,True
21201199,-20,20,False
21201200,20,20,False
21201201,7,7,True
21201202,17,17,False
21201203,-21,21,False
21201204,-5,5,True
21201205,3,3,True
21201206,9,9,True
21201207,1,1,True
21201208,-10,10,False
21201209,14,14,False
21201210,-22,22,False
21201211,6,6,True
21201212,17,17,False
21201213,-17,17,False
21201215,18,18,False
21201216,27,27,False
21201217,9,9,True
21201218,11,11,False
21201219,5,5,True
21201220,16,16,False
21201221,-8,8,True
21201222,4,4,True
21201223,13,13,False
21201224,16,16,False
21201225,-16,16,False
21201226,-11,11,False
21201227,20,20,False
21201228,3,3,True
21201229,-2,2,True
21201230,-13,13,False
21200001,6,6,True
21200002,4,4,True
21200003,-14,14,False
21200004,3,3,True
21200005,9,9,True
21200006,-8,8,True
21200007,5,5,True
21200008,2,2,True
21200009,18,18,False
21200010,-1,1,True
21200011,6,6,True
21200012,14,14,False
21200013,-1,1,True
21200014,-1,1,True
21200015,1,1,True
21200016,17,17,False
21200017,-17,17,False
21200018,-3,3,True
21200019,-25,25,False
21200020,20,20,False
21200021,1,1,True
21200022,13,13,False
21200023,8,8,True
21200024,9,9,True
21200025,-10,10,False
21200026,-12,12,False
21200027,-1,1,True
21200028,3,3,True
21200029,4,4,True
21200030,-1,1,True
21200031,-6,6,True
21200032,2,2,True
21200033,3,3,True
21200034,26,26,False
21200035,9,9,True
21200036,0,0,True
21200037,12,12,False
21200038,18,18,False
21200039,18,18,False
21200040,-6,6,True
21200041,26,26,False
21200042,-24,24,False
21200043,-2,2,True
21200044,24,24,False
21200045,10,10,False
21200046,15,15,False
21200047,23,23,False
21200048,3,3,True
21200049,-3,3,True
21200050,7,7,True
21200051,22,22,False
21200052,11,11,False
21200053,-6,6,True
21200054,2,2,True
21200055,-1,1,True
21200056,25,25,False
21200057,-21,21,False
21200058,-19,19,False
21200059,-4,4,True
21200060,17,17,False
21200061,8,8,True
21200062,11,11,False
21200063,6,6,True
21200064,27,27,False
21200065,10,10,False
21200066,-2,2,True
21200067,-15,15,False
21200068,-8,8,True
21200069,-35,35,False
21200070,-6,6,True
21200071,11,11,False
21200072,-2,2,True
21200073,2,2,True
21200074,7,7,True
21200075,12,12,False
21200076,2,2,True
21200077,-1,1,True
21200078,-8,8,True
21200079,19,19,False
21200080,24,24,False
21200081,-13,13,False
21200082,5,5,True
21200083,-1,1,True
21200084,10,10,False
21200085,15,15,False
21200086,-3,3,True
21200087,7,7,True
21200088,-5,5,True
21200089,-4,4,True
