obs_id,game_id,play_id,is_home,poss_follow_to,points_on_play,t_remaining_s,lead_status
0,20800001,493,True,False,1.0,176,leading
1,20800001,498,False,False,0.0,156,trailing
2,20800001,500,True,False,0.0,135,leading
3,20800001,501,False,False,2.0,131,trailing
4,20800001,502,True,False,2.0,113,leading
5,20800001,503,False,False,0.0,97,trailing
6,20800001,506,True,False,1.0,96,leading
7,20800001,511,False,False,3.0,78,trailing
8,20800001,512,True,False,0.0,54,leading
9,20800001,514,False,False,0.0,40,trailing
10,20800001,518,True,True,0.0,16,leading
11,20800001,524,False,True,1.0,10,trailing
12,20800001,529,True,False,2.0,5,leading
13,20800001,535,False,False,1.0,4,trailing
14,20800001,540,True,False,2.0,4,leading
15,20800004,555,False,False,0.0,160,leading
16,20800004,558,True,False,0.0,127,trailing
17,20800004,564,False,True,2.0,102,leading
18,20800004,565,True,False,2.0,94,trailing
19,20800004,566,False,False,2.0,85,leading
20,20800004,574,True,False,2.0,69,trailing
21,20800004,577,False,False,4.0,48,leading
22,20800004,592,True,True,0.0,35,trailing
23,20800004,595,False,False,1.0,32,leading
24,20800004,600,True,False,0.0,23,trailing
25,20800004,603,False,False,2.0,21,leading
26,20800004,607,True,False,2.0,13,trailing
27,20800005,476,False,False,0.0,166,leading
28,20800005,478,True,False,2.0,159,trailing
29,20800005,481,True,False,1.0,159,trailing
30,20800005,485,False,False,2.0,139,leading
31,20800005,486,True,False,0.0,121,trailing
32,20800005,488,False,False,3.0,101,leading
33,20800005,491,True,True,0.0,96,trailing
34,20800005,493,False,False,0.0,73,leading
35,20800005,495,True,False,2.0,67,trailing
36,20800005,497,False,False,2.0,44,leading
37,20800005,503,True,True,0.0,39,trailing
38,20800005,509,False,False,0.0,5,leading
39,20800005,510,True,False,0.0,1,trailing
40,20800006,501,False,True,0.0,174,leading
41,20800006,503,True,False,0.0,155,trailing
42,20800006,505,False,False,0.0,134,leading
43,20800006,509,True,False,0.0,121,trailing
44,20800006,511,False,False,2.0,105,leading
45,20800006,512,True,False,0.0,83,trailing
46,20800006,515,False,False,2.0,61,leading
47,20800006,518,True,True,0.0,53,trailing
48,20800006,521,False,False,2.0,47,leading
49,20800006,527,True,False,1.0,43,trailing
50,20800006,532,False,False,2.0,37,leading
51,20800006,533,True,False,0.0,29,trailing
52,20800006,536,False,False,1.0,22,leading
53,20800006,541,True,False,2.0,15,trailing
54,20800007,536,True,False,0.0,173,leading
55,20800007,538,False,False,2.0,166,trailing
56,20800007,542,True,False,1.0,158,leading
57,20800007,547,False,False,3.0,144,trailing
58,20800007,548,True,False,3.0,127,leading
59,20800007,550,False,False,1.0,112,trailing
60,20800007,555,True,False,0.0,105,leading
61,20800007,557,False,False,2.0,100,trailing
62,20800007,560,True,False,1.0,85,leading
63,20800007,568,False,False,2.0,69,trailing
64,20800007,570,True,False,2.0,47,leading
65,20800007,573,False,False,2.0,38,trailing
66,20800007,578,True,False,2.0,29,leading
67,20800007,582,False,False,3.0,20,trailing
68,20800007,584,True,False,2.0,16,leading
69,20800007,592,False,True,3.0,13,trailing
70,20800007,594,True,False,2.0,12,leading
71,20800007,599,False,False,0.0,5,trailing
72,20800008,462,False,True,2.0,170,trailing
73,20800008,463,True,False,2.0,153,leading
74,20800008,464,False,False,2.0,129,trailing
75,20800008,465,True,False,1.0,106,leading
76,20800008,475,False,False,2.0,95,trailing
77,20800008,477,True,False,2.0,75,leading
78,20800008,478,False,False,0.0,61,trailing
79,20800008,479,True,False,0.0,42,leading
80,20800008,480,False,False,2.0,33,trailing
81,20800008,487,True,True,2.0,26,leading
82,20800008,494,False,True,3.0,23,trailing
83,20800008,496,True,False,2.0,20,leading
84,20800008,501,False,True,2.0,15,trailing
85,20800008,503,True,False,2.0,12,leading
86,20800008,510,False,False,0.0,10,trailing
87,20800009,463,True,False,0.0,178,leading
88,20800009,467,True,False,0.0,151,leading
89,20800009,470,False,False,2.0,148,trailing
90,20800009,475,True,False,0.0,133,leading
91,20800009,478,False,False,2.0,131,trailing
92,20800009,482,True,False,0.0,115,leading
93,20800009,484,False,False,2.0,102,trailing
94,20800009,489,True,False,2.0,78,leading
95,20800009,490,False,False,2.0,63,trailing
96,20800009,491,True,False,0.0,36,leading
97,20800009,496,False,True,0.0,26,trailing
98,20800009,503,True,True,1.0,25,leading
99,20800009,516,False,True,0.0,2,trailing
100,20800011,467,False,False,3.0,173,tied
101,20800011,471,True,False,0.0,157,trailing
102,20800011,472,False,False,2.0,151,leading
103,20800011,473,True,False,2.0,128,trailing
104,20800011,476,False,False,2.0,106,leading
105,20800011,477,True,False,2.0,94,trailing
106,20800011,478,False,False,0.0,70,leading
107,20800011,483,True,False,0.0,39,trailing
108,20800011,488,False,True,0.0,16,leading
109,20800011,490,True,False,0.0,7,trailing
110,20800011,493,False,False,2.0,3,leading
111,20800011,501,True,True,0.0,1,trailing
112,20800012,435,False,False,0.0,164,trailing
113,20800012,437,True,False,0.0,148,leading
114,20800012,440,False,True,0.0,130,trailing
115,20800012,443,True,False,2.0,113,leading
116,20800012,445,False,False,1.0,97,trailing
117,20800012,449,True,False,2.0,84,leading
118,20800012,456,False,False,2.0,67,trailing
119,20800012,463,True,False,3.0,37,leading
120,20800012,467,False,True,0.0,30,trailing
121,20800012,470,True,False,2.0,29,leading
122,20800012,478,False,True,0.0,21,trailing
123,20800012,481,True,False,2.0,20,leading
124,20800012,488,False,True,0.0,16,trailing
125,20800013,451,False,False,2.0,179,trailing
126,20800013,452,True,False,0.0,153,leading
127,20800013,457,False,True,1.0,145,trailing
128,20800013,462,True,False,1.0,123,leading
129,20800013,470,False,False,3.0,65,trailing
130,20800013,476,True,False,2.0,52,leading
131,20800013,480,False,False,2.0,40,trailing
132,20800013,483,True,True,2.0,19,leading
133,20800013,487,False,True,2.0,15,trailing
134,20800013,489,True,False,2.0,12,leading
135,20800013,498,False,True,2.0,8,trailing
136,20800013,502,True,False,2.0,8,leading
137,20800013,506,False,False,0.0,2,trailing
138,20800014,488,True,False,1.0,173,trailing
139,20800014,492,False,False,0.0,148,leading
140,20800014,493,True,False,2.0,134,trailing
141,20800014,494,False,False,1.0,117,trailing
142,20800014,503,True,False,0.0,103,tied
143,20800014,505,False,False,0.0,96,tied
144,20800014,507,True,False,0.0,75,tied
145,20800014,510,False,False,1.0,65,tied
146,20800014,514,True,False,0.0,42,trailing
147,20800014,517,False,False,0.0,32,leading
148,20800014,520,True,False,2.0,28,trailing
149,20800014,528,False,True,2.0,19,trailing
150,20800014,535,True,True,0.0,14,trailing
151,20800014,537,False,False,2.0,13,leading
152,20800014,545,True,True,0.0,10,trailing
153,20800014,548,False,False,2.0,8,leading
154,20800014,552,True,False,0.0,2,trailing
155,20800017,502,True,True,2.0,174,trailing
156,20800017,505,False,False,0.0,156,leading
157,20800017,507,True,False,2.0,150,trailing
158,20800017,508,False,False,0.0,125,leading
159,20800017,515,True,False,2.0,122,trailing
160,20800017,525,False,False,2.0,67,leading
161,20800017,528,True,False,2.0,40,trailing
162,20800017,540,False,True,2.0,29,leading
163,20800017,549,True,True,0.0,27,trailing
164,20800017,552,False,False,0.0,2,leading
165,20800020,454,False,False,0.0,159,leading
166,20800020,459,True,False,1.0,159,trailing
167,20800020,464,False,False,0.0,139,leading
168,20800020,470,True,False,0.0,99,trailing
169,20800020,472,False,False,0.0,86,leading
170,20800020,477,True,False,1.0,67,trailing
171,20800020,483,False,False,0.0,45,leading
172,20800020,489,True,True,2.0,29,trailing
173,20800020,495,True,False,0.0,23,leading
174,20800020,497,False,False,3.0,22,trailing
175,20800020,506,True,True,2.0,14,trailing
176,20800023,496,True,False,2.0,174,trailing
177,20800023,499,False,False,0.0,138,trailing
178,20800023,501,True,False,0.0,119,leading
179,20800023,504,False,False,2.0,99,trailing
180,20800023,508,True,False,0.0,84,trailing
181,20800023,511,False,False,1.0,77,leading
182,20800023,517,True,False,2.0,68,trailing
183,20800023,525,True,False,0.0,49,tied
184,20800023,533,True,True,0.0,2,tied
185,20800023,538,False,True,0.0,1,tied
186,20800024,551,False,False,0.0,171,trailing
187,20800024,553,True,False,0.0,149,leading
188,20800024,556,False,False,0.0,130,trailing
189,20800024,557,True,False,0.0,129,leading
190,20800024,559,False,False,2.0,104,trailing
191,20800024,561,True,False,2.0,87,tied
192,20800024,564,False,False,2.0,68,trailing
193,20800024,565,True,False,0.0,49,tied
194,20800024,571,False,True,0.0,32,tied
195,20800024,573,True,False,2.0,16,tied
196,20800024,579,False,True,2.0,9,trailing
197,20800025,419,False,False,2.0,180,trailing
198,20800025,423,True,True,0.0,164,tied
199,20800025,425,False,False,0.0,147,tied
200,20800025,427,True,False,2.0,138,tied
201,20800025,428,False,False,2.0,115,trailing
202,20800025,429,True,False,1.0,101,tied
203,20800025,440,False,False,2.0,89,trailing
204,20800025,442,True,False,2.0,76,trailing
205,20800025,446,False,False,0.0,64,trailing
206,20800025,455,True,True,2.0,34,leading
207,20800025,462,False,True,2.0,32,trailing
208,20800025,468,True,True,0.0,7,leading
209,20800026,448,True,False,0.0,177,tied
210,20800026,450,False,True,0.0,159,tied
211,20800026,453,True,False,0.0,139,tied
212,20800026,456,True,True,0.0,134,tied
213,20800026,458,False,False,0.0,116,tied
214,20800026,460,True,False,2.0,113,tied
215,20800026,463,False,True,2.0,101,trailing
216,20800026,467,True,False,2.0,81,tied
217,20800026,468,False,False,0.0,56,trailing
218,20800026,472,True,False,3.0,11,leading
219,20800026,476,False,True,0.0,7,trailing
220,20800026,479,True,False,2.0,5,leading
221,20800030,451,True,False,2.0,178,leading
222,20800030,452,False,False,2.0,165,trailing
223,20800030,453,True,False,0.0,146,leading
224,20800030,455,True,True,2.0,122,leading
225,20800030,464,False,False,2.0,99,trailing
226,20800030,465,True,False,3.0,80,leading
227,20800030,468,False,True,3.0,74,trailing
228,20800030,469,True,False,2.0,48,leading
229,20800030,476,False,False,2.0,37,trailing
230,20800030,478,True,False,1.0,34,leading
231,20800030,483,False,True,0.0,31,trailing
232,20800030,486,True,False,2.0,28,leading
233,20800030,493,False,False,2.0,18,trailing
234,20800031,543,False,False,0.0,174,leading
235,20800031,545,True,False,3.0,165,trailing
236,20800031,546,False,False,0.0,147,leading
237,20800031,551,True,False,1.0,137,trailing
238,20800031,557,False,False,0.0,131,leading
239,20800031,558,True,False,0.0,118,trailing
240,20800031,561,False,False,0.0,95,leading
241,20800031,566,True,False,2.0,90,trailing
242,20800031,569,False,False,1.0,65,leading
243,20800031,576,True,False,2.0,45,trailing
244,20800031,580,False,False,2.0,43,leading
245,20800031,584,True,False,0.0,33,trailing
246,20800031,586,False,False,1.0,33,leading
247,20800031,590,True,False,2.0,26,trailing
248,20800031,601,False,False,2.0,19,leading
249,20800031,609,True,True,0.0,16,trailing
250,20800032,454,True,False,2.0,172,trailing
251,20800032,455,False,False,2.0,147,leading
252,20800032,457,True,False,2.0,137,trailing
253,20800032,461,False,False,0.0,114,leading
254,20800032,463,True,False,0.0,95,trailing
255,20800032,464,False,False,0.0,77,leading
256,20800032,468,False,True,0.0,61,leading
257,20800032,470,True,False,0.0,51,trailing
258,20800032,474,False,False,2.0,27,leading
259,20800032,480,True,True,0.0,22,trailing
260,20800032,483,False,False,2.0,18,leading
261,20800032,487,True,False,0.0,10,trailing
262,20800032,494,False,False,1.0,7,leading
263,20800033,492,False,False,2.0,172,trailing
264,20800033,494,True,False,3.0,146,leading
265,20800033,499,False,False,2.0,124,trailing
266,20800033,505,True,False,0.0,124,leading
267,20800033,506,False,False,0.0,117,trailing
268,20800033,511,True,False,1.0,116,leading
269,20800033,516,False,False,2.0,108,trailing
270,20800033,517,True,False,2.0,84,leading
271,20800033,526,False,False,3.0,73,trailing
272,20800033,527,True,False,3.0,49,leading
273,20800033,528,False,False,0.0,42,trailing
274,20800033,529,True,False,2.0,18,leading
275,20800033,530,False,False,0.0,6,trailing
276,20800034,497,False,False,2.0,175,trailing
277,20800034,498,True,False,0.0,152,leading
278,20800034,505,True,True,0.0,122,leading
279,20800034,507,False,False,2.0,107,trailing
280,20800034,508,True,False,0.0,89,leading
281,20800034,515,False,False,0.0,30,trailing
282,20800034,518,True,False,2.0,30,leading
283,20800034,524,False,True,0.0,25,trailing
284,20800034,527,True,False,2.0,24,leading
285,20800034,532,False,True,0.0,20,trailing
286,20800036,429,False,True,2.0,160,trailing
287,20800036,430,True,False,2.0,148,trailing
288,20800036,431,False,False,3.0,122,trailing
289,20800036,433,True,False,1.0,109,trailing
290,20800036,437,False,False,0.0,94,leading
291,20800036,439,True,False,0.0,74,trailing
292,20800036,441,False,False,0.0,49,leading
293,20800036,446,True,True,2.0,37,trailing
294,20800036,449,False,True,3.0,21,trailing
295,20800036,452,True,True,0.0,11,trailing
296,20800036,455,False,False,2.0,11,leading
297,20800036,460,True,True,2.0,7,trailing
298,20800036,465,False,True,2.0,5,leading
299,20800036,469,True,False,0.0,1,trailing
300,20800037,564,True,True,0.0,174,trailing
301,20800037,569,False,False,3.0,151,leading
302,20800037,570,True,False,0.0,129,trailing
303,20800037,572,False,False,2.0,111,leading
304,20800037,577,True,True,0.0,99,trailing
305,20800037,579,False,False,0.0,76,leading
306,20800037,581,True,False,3.0,59,trailing
307,20800037,583,False,False,2.0,55,leading
308,20800037,588,True,False,3.0,44,trailing
309,20800037,590,False,False,2.0,30,leading
310,20800037,598,True,True,0.0,20,trailing
311,20800039,419,False,False,3.0,167,trailing
312,20800039,420,True,False,2.0,145,leading
313,20800039,425,False,True,3.0,133,trailing
314,20800039,426,True,False,3.0,109,leading
315,20800039,427,False,False,2.0,86,trailing
316,20800039,430,True,False,0.0,63,leading
317,20800039,433,False,False,2.0,63,trailing
318,20800039,438,True,False,2.0,41,leading
319,20800039,446,False,True,2.0,36,trailing
320,20800039,448,True,False,2.0,27,leading
321,20800039,456,False,True,0.0,19,trailing
322,20800039,459,True,False,2.0,13,leading
323,20800039,463,False,False,0.0,7,trailing
324,20800041,471,False,False,2.0,167,trailing
325,20800041,476,True,False,2.0,139,trailing
326,20800041,477,False,False,0.0,119,trailing
327,20800041,479,True,False,0.0,112,leading
328,20800041,480,False,False,0.0,95,trailing
329,20800041,482,True,False,0.0,85,leading
330,20800041,483,False,False,0.0,74,trailing
331,20800041,484,True,False,0.0,68,leading
332,20800041,490,True,False,0.0,48,leading
333,20800041,497,True,True,2.0,16,leading
334,20800041,502,False,True,0.0,12,trailing
335,20800041,505,True,False,0.0,7,leading
336,20800043,521,True,False,0.0,167,leading
337,20800043,523,False,False,2.0,161,trailing
338,20800043,529,True,False,0.0,147,leading
339,20800043,530,False,False,2.0,136,trailing
340,20800043,531,True,False,0.0,115,leading
341,20800043,535,False,False,1.0,110,trailing
342,20800043,541,True,False,0.0,96,leading
343,20800043,546,False,False,0.0,81,trailing
344,20800043,547,True,False,0.0,62,leading
345,20800043,554,False,True,2.0,54,trailing
346,20800043,555,True,False,0.0,31,leading
347,20800043,559,False,False,2.0,23,trailing
348,20800043,564,True,True,1.0,22,leading
349,20800043,569,False,False,0.0,13,trailing
350,20800043,575,True,False,2.0,10,leading
351,20800043,588,False,True,1.0,4,trailing
352,20800049,482,True,False,2.0,166,trailing
353,20800049,487,True,False,1.0,166,trailing
354,20800049,489,False,False,3.0,153,leading
355,20800049,490,True,False,2.0,136,trailing
356,20800049,491,False,False,2.0,116,leading
357,20800049,492,True,False,2.0,105,trailing
358,20800049,493,False,False,0.0,80,leading
359,20800049,495,True,False,2.0,73,trailing
360,20800049,498,False,True,2.0,59,leading
361,20800049,499,True,False,0.0,48,trailing
362,20800049,502,False,False,1.0,47,leading
363,20800049,508,True,True,2.0,36,trailing
364,20800049,517,False,True,0.0,15,leading
365,20800049,524,True,True,2.0,10,trailing
366,20800049,540,False,True,2.0,9,leading
367,20800049,551,True,True,0.0,5,trailing
368,20800051,475,True,False,2.0,177,trailing
369,20800051,476,False,False,2.0,163,leading
370,20800051,477,True,False,2.0,148,trailing
371,20800051,486,True,True,1.0,145,trailing
372,20800051,489,False,False,2.0,114,leading
373,20800051,491,True,False,1.0,107,trailing
374,20800051,498,False,False,2.0,95,leading
375,20800051,502,True,False,0.0,83,trailing
376,20800051,505,False,False,2.0,68,leading
377,20800051,509,True,False,0.0,61,trailing
378,20800051,510,False,False,0.0,37,leading
379,20800051,512,True,False,2.0,25,trailing
380,20800051,515,False,False,1.0,18,leading
381,20800051,520,True,False,0.0,12,trailing
382,20800051,523,False,False,1.0,10,leading
383,20800051,527,True,False,0.0,2,trailing
384,20800052,426,False,False,0.0,159,leading
385,20800052,432,True,False,0.0,140,trailing
386,20800052,434,False,False,2.0,136,leading
387,20800052,435,True,False,2.0,122,trailing
388,20800052,436,False,False,0.0,103,leading
389,20800052,438,True,False,0.0,90,trailing
390,20800052,440,False,False,2.0,65,leading
391,20800052,445,True,True,0.0,59,trailing
392,20800052,447,False,False,0.0,39,leading
393,20800052,450,True,False,1.0,32,trailing
394,20800052,454,False,False,0.0,32,leading
395,20800052,455,True,False,1.0,32,trailing
396,20800052,460,False,False,2.0,25,leading
397,20800052,468,True,True,3.0,22,trailing
398,20800052,472,False,False,2.0,16,leading
399,20800052,476,True,False,0.0,8,trailing
400,20800052,479,False,False,2.0,6,leading
401,20800054,460,False,True,3.0,160,trailing
402,20800054,462,True,False,0.0,135,leading
403,20800054,464,False,False,0.0,118,trailing
404,20800054,466,True,False,0.0,109,leading
405,20800054,470,False,False,3.0,93,trailing
406,20800054,475,True,True,0.0,76,leading
407,20800054,476,False,False,0.0,61,trailing
408,20800054,478,True,False,0.0,38,leading
409,20800054,486,True,True,0.0,20,leading
410,20800054,488,False,False,2.0,10,trailing
411,20800054,495,True,True,2.0,6,leading
412,20800054,505,False,True,0.0,1,trailing
413,20800056,524,True,True,1.0,175,trailing
414,20800056,526,False,False,0.0,155,leading
415,20800056,530,True,False,1.0,147,trailing
416,20800056,534,False,False,0.0,126,leading
417,20800056,536,True,False,2.0,118,trailing
418,20800056,537,False,False,1.0,105,leading
419,20800056,545,True,False,0.0,95,trailing
420,20800056,547,False,False,0.0,78,leading
421,20800056,548,True,False,2.0,76,trailing
422,20800056,553,False,False,0.0,52,tied
423,20800056,554,True,True,2.0,35,tied
424,20800056,555,False,False,2.0,21,trailing
425,20800057,461,False,False,3.0,167,tied
426,20800057,465,True,False,0.0,158,trailing
427,20800057,470,False,False,2.0,150,leading
428,20800057,474,True,False,2.0,137,trailing
429,20800057,477,False,False,0.0,104,leading
430,20800057,478,True,False,2.0,86,trailing
431,20800057,481,False,False,0.0,65,leading
432,20800057,485,True,False,2.0,43,trailing
433,20800057,486,False,False,2.0,33,trailing
434,20800057,488,True,True,2.0,17,trailing
435,20800057,493,False,True,0.0,10,trailing
436,20800057,497,True,False,1.0,9,leading
437,20800057,505,False,True,2.0,2,trailing
438,20800057,510,True,True,0.0,2,tied
439,20800058,443,False,False,3.0,158,leading
440,20800058,446,True,True,0.0,135,trailing
441,20800058,448,False,False,2.0,118,leading
442,20800058,450,True,False,0.0,98,trailing
443,20800058,454,False,False,0.0,80,leading
444,20800058,460,True,False,2.0,69,trailing
445,20800058,462,False,False,1.0,54,leading
446,20800058,468,True,False,3.0,39,trailing
447,20800058,470,False,False,1.0,38,leading
448,20800058,474,True,False,0.0,28,trailing
449,20800060,437,False,False,0.0,178,trailing
450,20800060,442,True,False,0.0,154,leading
451,20800060,445,False,False,2.0,142,trailing
452,20800060,451,True,False,2.0,128,leading
453,20800060,455,False,False,0.0,116,trailing
454,20800060,457,True,False,0.0,95,leading
455,20800060,459,False,False,2.0,78,trailing
456,20800060,463,True,False,0.0,54,leading
457,20800060,468,False,True,2.0,47,trailing
458,20800060,469,True,False,2.0,29,leading
459,20800060,471,False,True,0.0,20,trailing
460,20800060,474,True,False,2.0,19,leading
461,20800060,480,False,True,0.0,14,trailing
462,20800060,483,True,False,2.0,14,leading
463,20800060,487,False,False,0.0,5,trailing
464,20800061,476,False,False,2.0,172,trailing
465,20800061,479,True,False,0.0,145,leading
466,20800061,482,False,False,0.0,133,trailing
467,20800061,487,True,False,0.0,113,leading
468,20800061,490,False,False,2.0,106,trailing
469,20800061,495,True,False,0.0,84,leading
470,20800061,498,False,False,0.0,75,trailing
471,20800061,499,True,False,0.0,63,leading
472,20800061,501,False,False,2.0,58,trailing
473,20800061,510,True,True,2.0,35,leading
474,20800061,518,False,True,0.0,26,trailing
475,20800061,521,True,False,2.0,22,leading
476,20800061,528,False,True,2.0,15,trailing
477,20800061,530,True,False,1.0,14,leading
478,20800061,535,False,False,2.0,4,trailing
479,20800062,517,False,False,3.0,180,trailing
480,20800062,522,True,False,2.0,168,leading
481,20800062,531,False,False,0.0,152,trailing
482,20800062,535,True,False,2.0,124,leading
483,20800062,536,False,False,0.0,106,trailing
484,20800062,538,True,False,2.0,88,leading
485,20800062,544,True,False,4.0,70,leading
486,20800062,558,False,False,2.0,26,trailing
487,20800065,415,True,False,0.0,145,leading
488,20800065,419,False,False,2.0,130,trailing
489,20800065,420,True,False,0.0,108,leading
490,20800065,428,False,False,0.0,92,trailing
491,20800065,432,False,False,1.0,92,trailing
492,20800065,434,True,False,0.0,79,leading
493,20800065,436,False,False,2.0,62,trailing
494,20800065,440,True,False,0.0,41,tied
495,20800065,447,False,True,0.0,10,tied
496,20800066,439,True,False,3.0,172,leading
497,20800066,442,False,True,0.0,156,trailing
498,20800066,444,True,False,0.0,140,leading
499,20800066,446,False,False,2.0,129,trailing
500,20800066,447,True,False,0.0,115,leading
501,20800066,449,False,False,3.0,105,trailing
502,20800066,456,True,False,2.0,74,leading
503,20800066,460,False,False,3.0,56,trailing
504,20800066,462,True,False,1.0,34,leading
505,20800066,467,False,False,0.0,16,trailing
506,20800066,469,True,False,2.0,16,leading
507,20800066,474,False,True,3.0,14,trailing
508,20800066,476,True,False,2.0,13,leading
509,20800066,481,False,True,0.0,9,trailing
510,20800067,482,False,False,2.0,175,leading
511,20800067,487,False,True,0.0,175,leading
512,20800067,490,True,False,0.0,160,trailing
513,20800067,492,False,False,2.0,152,leading
514,20800067,494,True,False,3.0,128,trailing
515,20800067,495,False,False,0.0,105,leading
516,20800067,497,True,False,0.0,97,trailing
517,20800067,501,False,False,2.0,89,leading
518,20800067,508,True,True,0.0,84,trailing
519,20800067,514,False,False,0.0,60,leading
520,20800067,517,True,False,2.0,44,trailing
521,20800067,522,False,False,0.0,26,leading
522,20800067,525,True,True,0.0,21,trailing
523,20800070,524,True,False,0.0,167,leading
524,20800070,526,False,False,2.0,160,trailing
525,20800070,528,True,False,2.0,155,leading
526,20800070,532,False,False,2.0,148,trailing
527,20800070,533,True,False,2.0,132,leading
528,20800070,534,False,False,3.0,120,trailing
529,20800070,538,True,False,0.0,104,leading
530,20800070,541,False,False,2.0,96,trailing
531,20800070,545,True,False,3.0,75,leading
532,20800070,546,False,False,3.0,67,trailing
533,20800070,548,True,False,0.0,45,leading
534,20800071,518,True,False,2.0,176,leading
535,20800071,519,False,False,3.0,156,trailing
536,20800071,520,True,False,2.0,138,leading
537,20800071,525,False,False,2.0,113,trailing
538,20800071,529,False,True,1.0,113,trailing
539,20800071,531,True,False,2.0,89,leading
540,20800071,532,False,False,2.0,74,trailing
541,20800071,533,True,False,2.0,55,leading
542,20800071,534,False,False,3.0,41,trailing
543,20800071,535,True,False,4.0,19,leading
544,20800071,547,False,True,2.0,14,trailing
545,20800071,558,True,True,1.0,12,leading
546,20800071,564,False,False,0.0,4,trailing
547,20800072,450,False,False,0.0,166,leading
548,20800072,451,True,False,2.0,161,trailing
549,20800072,454,False,True,0.0,145,leading
550,20800072,456,True,False,0.0,134,trailing
551,20800072,459,False,False,3.0,107,leading
552,20800072,462,True,True,1.0,97,trailing
553,20800072,467,False,False,2.0,83,leading
554,20800072,468,True,False,0.0,75,trailing
555,20800072,470,False,False,2.0,60,leading
556,20800072,471,True,False,0.0,56,trailing
557,20800072,473,False,False,3.0,33,leading
558,20800072,474,True,False,2.0,20,trailing
559,20800076,535,True,False,0.0,175,leading
560,20800076,541,True,True,0.0,156,leading
561,20800076,543,False,False,0.0,150,trailing
562,20800076,545,True,False,2.0,141,leading
563,20800076,551,False,False,2.0,127,trailing
564,20800076,555,True,False,0.0,111,leading
565,20800076,557,False,False,0.0,88,trailing
566,20800076,560,True,False,2.0,88,leading
567,20800076,564,False,False,0.0,80,trailing
568,20800076,565,True,False,0.0,59,leading
569,20800076,567,False,False,0.0,43,trailing
570,20800076,569,True,False,0.0,26,leading
571,20800076,571,False,False,2.0,21,trailing
572,20800076,586,True,True,1.0,17,leading
573,20800076,594,False,True,0.0,13,trailing
574,20800076,596,True,False,2.0,12,leading
575,20800076,600,False,False,3.0,4,trailing
576,20800077,559,True,False,0.0,177,trailing
577,20800077,567,False,False,2.0,161,leading
578,20800077,571,True,False,0.0,148,trailing
579,20800077,572,False,False,2.0,130,leading
580,20800077,579,True,True,0.0,111,trailing
581,20800077,584,False,False,0.0,84,leading
582,20800077,586,True,False,2.0,79,trailing
583,20800077,587,False,False,3.0,55,leading
584,20800077,591,True,True,2.0,50,trailing
585,20800077,592,False,False,2.0,36,leading
586,20800077,594,True,False,2.0,28,trailing
587,20800077,605,False,True,1.0,26,leading
588,20800077,611,True,False,2.0,19,trailing
589,20800077,625,False,True,2.0,15,leading
590,20800077,629,True,False,2.0,7,trailing
591,20800078,440,False,False,2.0,170,leading
592,20800078,441,True,False,2.0,147,trailing
593,20800078,449,False,False,0.0,103,leading
594,20800078,451,True,False,0.0,82,trailing
595,20800078,453,False,False,2.0,61,leading
596,20800078,456,True,False,0.0,53,trailing
597,20800078,458,False,False,0.0,28,leading
598,20800078,460,True,False,0.0,22,trailing
599,20800078,467,False,True,2.0,13,leading
600,20800078,473,True,False,0.0,7,trailing
601,20800081,509,False,False,3.0,180,trailing
602,20800081,514,True,False,2.0,164,leading
603,20800081,519,True,True,1.0,164,leading
604,20800081,521,False,False,2.0,151,trailing
605,20800081,522,True,False,0.0,127,leading
606,20800081,524,False,False,0.0,110,trailing
607,20800081,526,True,False,3.0,88,leading
608,20800081,530,False,True,0.0,80,trailing
609,20800081,532,True,False,0.0,56,leading
610,20800081,534,False,False,0.0,47,trailing
611,20800081,536,True,False,2.0,32,leading
612,20800081,537,False,False,2.0,20,trailing
613,20800082,468,False,False,0.0,151,leading
614,20800082,472,True,False,2.0,139,trailing
615,20800082,475,False,False,3.0,114,leading
616,20800082,477,True,False,2.0,102,trailing
617,20800082,481,False,False,3.0,88,leading
618,20800082,485,True,True,1.0,85,trailing
619,20800082,490,False,False,0.0,60,leading
620,20800082,496,True,True,0.0,27,trailing
621,20800082,499,False,False,2.0,24,leading
622,20800082,504,True,True,0.0,22,trailing
623,20800082,506,False,False,2.0,21,leading
624,20800082,510,True,False,0.0,12,trailing
625,20800082,512,False,False,0.0,7,leading
626,20800084,463,True,False,0.0,169,leading
627,20800084,467,False,False,3.0,144,trailing
628,20800084,468,True,False,2.0,128,tied
629,20800084,469,False,False,2.0,105,trailing
630,20800084,470,True,False,2.0,90,tied
631,20800084,474,False,True,2.0,75,trailing
632,20800084,476,True,False,2.0,63,tied
633,20800084,480,False,False,2.0,47,trailing
634,20800084,485,True,False,2.0,31,tied
635,20800084,488,False,True,0.0,16,trailing
636,20800084,499,True,True,2.0,4,leading
637,20800084,503,False,False,0.0,3,trailing
638,20800086,464,True,False,0.0,177,leading
639,20800086,466,False,False,2.0,166,trailing
640,20800086,467,True,False,0.0,146,leading
641,20800086,474,False,True,2.0,146,trailing
642,20800086,478,True,False,3.0,131,leading
643,20800086,479,False,False,0.0,115,trailing
644,20800086,481,True,False,0.0,90,leading
645,20800086,483,False,False,3.0,84,trailing
646,20800086,484,True,False,2.0,64,leading
647,20800086,488,False,False,2.0,51,trailing
